Doy,Rain,dt,Temp,Radiation,Relative Humidity,Wind,lat,long,elev,height
3.01,0,0.01,22.03333333,3.535333333,77.8,1.4,14.24,102.69,295,2.5
3.02,0,0.01,22.46666667,4.713666667,75.26666667,2.116666667,14.24,102.69,295,2.5
3.03,0,0.01,22.48333333,5.106666667,75.13333333,1.016666667,14.24,102.69,295,2.5
3.04,0,0.01,22.55,5.499333333,74.26666667,2.633333333,14.24,102.69,295,2.5
3.05,0,0.01,22.53333333,5.303,74.4,2.8,14.24,102.69,295,2.5
3.06,0,0.01,22.35,4.1245,74.78333333,4.4,14.24,102.69,295,2.5
3.07,0,0.01,22.43333333,5.106666667,74.3,2.683333333,14.24,102.69,295,2.5
3.08,0,0.01,22.25,5.89225,74.95,1.375,14.24,102.69,295,2.5
3.09,0,0.01,22.11666667,5.303166667,75.36666667,2.866666667,14.24,102.69,295,2.5
3.1,0,0.01,21.95,4.713833333,75.76666667,1.55,14.24,102.69,295,2.5
3.11,0,0.01,21.66666667,4.1245,76.41666667,3.4,14.24,102.69,295,2.5
3.12,0,0.01,21.6,5.499666667,76.86666667,2.266666667,14.24,102.69,295,2.5
3.13,0,0.01,21.6,5.1065,76.8,1.283333333,14.24,102.69,295,2.5
3.14,0,0.01,21.38333333,5.499666667,76.83333333,3.883333333,14.24,102.69,295,2.5
3.15,0,0.01,21.25,4.517166667,76.86666667,2.466666667,14.24,102.69,295,2.5
3.16,0,0.01,21.1,4.714,77.4,1.425,14.24,102.69,295,2.5
3.17,0,0.01,21.05,3.928166667,77.98333333,0.966666667,14.24,102.69,295,2.5
3.18,0,0.01,20.85,6.285,78.78333333,1.666666667,14.24,102.69,295,2.5
3.19,0,0.01,20.65,4.517333333,79.01666667,2.3,14.24,102.69,295,2.5
3.2,0,0.01,20.63333333,5.302833333,78.78333333,1.716666667,14.24,102.69,295,2.5
3.21,0,0.01,20.45,4.910166667,79.36666667,3.233333333,14.24,102.69,295,2.5
3.22,0,0.01,20.23333333,4.91,79.78333333,3.116666667,14.24,102.69,295,2.5
3.23,0,0.01,19.98333333,4.910166667,80.45,1.283333333,14.24,102.69,295,2.5
3.24,0,0.01,19.85,3.83,80.875,1.45,14.24,102.69,295,2.5
3.25,0,0.01,19.78333333,4.713666667,80.95,3.233333333,14.24,102.69,295,2.5
3.26,0,0.01,19.56666667,5.499333333,81.95,1.716666667,14.24,102.69,295,2.5
3.27,0,0.01,19.38333333,7.070833333,82.86666667,2.65,14.24,102.69,295,2.5
3.28,0,0.01,19.33333333,12.76683333,83.31666667,1.116666667,14.24,102.69,295,2.5
3.29,0,0.01,19.41666667,29.26583333,83.11666667,0.816666667,14.24,102.69,295,2.5
3.3,0,0.01,19.9,56.56766667,81.28333333,1.016666667,14.24,102.69,295,2.5
3.31,0,0.01,20.46666667,98.60033333,79.46666667,2.366666667,14.24,102.69,295,2.5
3.32,0,0.01,21.41666667,121.9735,76.5,2.15,14.24,102.69,295,2.5
3.33,0,0.01,21.95,170.29175,74.8,3.625,14.24,102.69,295,2.5
3.34,0,0.01,22.78333333,227.6448333,71.01666667,3,14.24,102.69,295,2.5
3.35,0,0.01,22.73333333,247.6793333,70.55,4.15,14.24,102.69,295,2.5
3.36,0,0.01,22.98333333,321.7276667,70.18333333,6.383333333,14.24,102.69,295,2.5
3.37,0,0.01,23.48333333,300.3185,69.13333333,4.866666667,14.24,102.69,295,2.5
3.38,0,0.01,23.13333333,271.2491667,69.58333333,5.35,14.24,102.69,295,2.5
3.39,0,0.01,23.36666667,299.5328333,69.63333333,4.433333333,14.24,102.69,295,2.5
3.4,0,0.01,24,432.3093333,67.58333333,4.95,14.24,102.69,295,2.5
3.41,0,0.01,24.475,431.03275,66.4,5.1,14.24,102.69,295,2.5
3.42,0,0.01,24.55,390.0801667,66.31666667,5,14.24,102.69,295,2.5
3.43,0,0.01,24.94285714,424.292,65.2,3.414285714,14.24,102.69,295,2.5
3.44,0,0.01,25.93333333,471.9397778,61.87777778,3.3,14.24,102.69,295,2.5
3.45,0,0.01,25.97777778,484.5148889,61.44444444,4.777777778,14.24,102.69,295,2.5
3.46,0,0.01,26.65555556,539.7894444,60.11111111,3.844444444,14.24,102.69,295,2.5
3.47,0,0.01,27.4,607.7094444,58.57777778,3.333333333,14.24,102.69,295,2.5
3.48,0,0.01,27.74444444,654.5717778,57.68888889,5.044444444,14.24,102.69,295,2.5
3.49,0,0.01,28.1,654.7961667,56.46666667,5.25,14.24,102.69,295,2.5
3.5,0,0.01,28.38888889,687.5103333,55.92222222,4.555555556,14.24,102.69,295,2.5
3.51,0,0.01,28.51111111,572.0143333,55.18888889,4.166666667,14.24,102.69,295,2.5
3.52,0,0.01,29.04444444,687.3237778,54.51111111,4.055555556,14.24,102.69,295,2.5
3.53,0,0.01,29.41111111,669.8882222,52.83333333,5.577777778,14.24,102.69,295,2.5
3.54,0,0.01,29.63333333,609.8646667,52.52222222,3.411111111,14.24,102.69,295,2.5
3.55,0,0.01,29.95555556,642.2631111,51.47777778,5.977777778,14.24,102.69,295,2.5
3.56,0,0.01,30.32222222,586.0044444,51.41111111,3.322222222,14.24,102.69,295,2.5
3.57,0,0.01,30.14444444,492.7207778,51.57777778,5.155555556,14.24,102.69,295,2.5
3.58,0,0.01,29.9,571.2706667,51.81666667,6.516666667,14.24,102.69,295,2.5
3.59,0,0.01,30.87777778,570.8891111,49.81111111,5.166666667,14.24,102.69,295,2.5
3.6,0,0.01,30.74444444,562.3098889,49.93333333,4.955555556,14.24,102.69,295,2.5
3.61,0,0.01,30.26666667,530.8111111,50.74444444,6.588888889,14.24,102.69,295,2.5
3.62,0,0.01,30.4,455.4386667,50.38888889,5.911111111,14.24,102.69,295,2.5
3.63,0,0.01,30.63333333,419.992,50.5,4.311111111,14.24,102.69,295,2.5
3.64,0,0.01,30.56666667,383.2118889,50.66666667,3.477777778,14.24,102.69,295,2.5
3.65,0,0.01,30.25,337.5135,51.275,4.4375,14.24,102.69,295,2.5
3.66,0,0.01,30.2,322.6115,51,3.475,14.24,102.69,295,2.5
3.67,0,0.01,30.1,248.2685,51.1,2.7,14.24,102.69,295,2.5
3.68,0,0.01,29.53333333,176.1843333,52.58333333,4.2,14.24,102.69,295,2.5
3.69,0,0.01,29.58333333,149.2755,53.21666667,2.533333333,14.24,102.69,295,2.5
3.7,0,0.01,29.35,121.9736667,53.7,2.416666667,14.24,102.69,295,2.5
3.71,0,0.01,28.98333333,82.88716667,54.58333333,1.45,14.24,102.69,295,2.5
3.72,0,0.01,28.35,53.818,56.05,2.6,14.24,102.69,295,2.5
3.73,0,0.01,27.83333333,35.55116667,58.23333333,1.133333333,14.24,102.69,295,2.5
3.74,0,0.01,27.125,19.445,60.775,0.25,14.24,102.69,295,2.5
3.75,0,0.01,26,8.838333333,64.8,0.616666667,14.24,102.69,295,2.5
3.76,0,0.01,24.66666667,6.088666667,69.2,0.483333333,14.24,102.69,295,2.5
3.77,0,0.01,23.96666667,4.517333333,71.26666667,0.05,14.24,102.69,295,2.5
3.78,0,0.01,23.71666667,4.713833333,71.73333333,0.366666667,14.24,102.69,295,2.5
3.79,0,0.01,23.55,4.713833333,71.81666667,0.316666667,14.24,102.69,295,2.5
3.8,0,0.01,23.18333333,4.321,73.6,0,14.24,102.69,295,2.5
3.81,0,0.01,22.76666667,4.910166667,74.86666667,0.633333333,14.24,102.69,295,2.5
3.82,0,0.01,22.56666667,4.714,75.7,0,14.24,102.69,295,2.5
3.83,0,0.01,22.4,4.1245,76.1,0.15,14.24,102.69,295,2.5
3.84,0,0.01,22.5,5.695833333,75.78333333,0,14.24,102.69,295,2.5
3.85,0,0.01,22.08333333,3.535333333,78.1,0.166666667,14.24,102.69,295,2.5
3.86,0,0.01,22.13333333,4.517333333,77.16666667,0.316666667,14.24,102.69,295,2.5
3.87,0,0.01,22.33333333,5.4995,77.26666667,0.533333333,14.24,102.69,295,2.5
3.88,0,0.01,22.01666667,4.910166667,78.98333333,0.216666667,14.24,102.69,295,2.5
3.89,0,0.01,21.8,3.535333333,79.55,0.166666667,14.24,102.69,295,2.5
3.9,0,0.01,21.75,4.713833333,79.43333333,0.583333333,14.24,102.69,295,2.5
3.91,0,0.01,22,4.1245,77.725,0.95,14.24,102.69,295,2.5
3.92,0,0.01,22.1,4.321166667,76.88333333,0.416666667,14.24,102.69,295,2.5
3.93,0,0.01,22.05,6.874333333,76.68333333,0.7,14.24,102.69,295,2.5
3.94,0,0.01,21.83333333,7.070833333,77.48333333,1.3,14.24,102.69,295,2.5
3.95,0,0.01,21.66666667,4.713666667,77.81666667,1.116666667,14.24,102.69,295,2.5
3.96,0,0.01,21.55,5.303,78.41666667,0.7,14.24,102.69,295,2.5
3.97,0,0.01,21.33333333,4.124666667,79.18333333,0.1,14.24,102.69,295,2.5
3.98,0,0.01,21.21666667,4.320833333,79.91666667,0.966666667,14.24,102.69,295,2.5
3.99,0,0.01,21.15,3.53525,79.975,1.225,14.24,102.69,295,2.5
4,0,0.01,20.93333333,3.731666667,80.55,2.6,14.24,102.69,295,2.5
4.01,0,0.01,20.96666667,4.713666667,80.76666667,2.1,14.24,102.69,295,2.5
4.02,0,0.01,20.78333333,3.928166667,81.33333333,1.35,14.24,102.69,295,2.5
4.03,0,0.01,20.75,5.303,81.53333333,1.566666667,14.24,102.69,295,2.5
4.04,0,0.01,20.71666667,4.5175,81.61666667,2.583333333,14.24,102.69,295,2.5
4.05,0,0.01,20.66666667,5.303166667,81.63333333,2,14.24,102.69,295,2.5
4.06,0,0.01,20.58333333,4.124666667,81.88333333,0.683333333,14.24,102.69,295,2.5
4.07,0,0.01,20.31666667,4.713833333,82.81666667,5.016666667,14.24,102.69,295,2.5
4.08,0,0.01,20.35,4.71375,82.725,1.025,14.24,102.69,295,2.5
4.09,0,0.01,20.21666667,6.088666667,82.95,2.9,14.24,102.69,295,2.5
4.1,0,0.01,20.15,5.695833333,83.01666667,3.883333333,14.24,102.69,295,2.5
4.11,0,0.01,20.03333333,4.91,83.2,1.983333333,14.24,102.69,295,2.5
4.12,0,0.01,19.8,4.5175,83.86666667,2.05,14.24,102.69,295,2.5
4.13,0,0.01,19.61666667,5.4995,84.21666667,3.233333333,14.24,102.69,295,2.5
4.14,0,0.01,19.45,5.106666667,85.1,1.45,14.24,102.69,295,2.5
4.15,0,0.01,19.41666667,4.910333333,85.31666667,3.35,14.24,102.69,295,2.5
4.16,0,0.01,19.475,4.71375,84.85,3.625,14.24,102.69,295,2.5
4.17,0,0.01,19.38333333,5.106666667,85.2,3.4,14.24,102.69,295,2.5
4.18,0,0.01,19.45,4.124666667,84.58333333,3.216666667,14.24,102.69,295,2.5
4.19,0,0.01,19.36666667,5.892333333,84.55,4.566666667,14.24,102.69,295,2.5
4.2,0,0.01,19.33333333,4.713833333,84.71666667,2.733333333,14.24,102.69,295,2.5
4.21,0,0.01,19.33333333,5.695833333,84.81666667,3.6,14.24,102.69,295,2.5
4.22,0,0.01,19.33333333,5.892166667,84.75,4.25,14.24,102.69,295,2.5
4.23,0,0.01,19.41666667,6.285,84.58333333,2.05,14.24,102.69,295,2.5
4.24,0,0.01,19.325,4.71375,85.275,3.225,14.24,102.69,295,2.5
4.25,0,0.01,19.31666667,4.124666667,85.51666667,2.483333333,14.24,102.69,295,2.5
4.26,0,0.01,19.35,4.321,85.51666667,3.55,14.24,102.69,295,2.5
4.27,0,0.01,19.3,6.4815,84.96666667,1.783333333,14.24,102.69,295,2.5
4.28,0,0.01,19.25,11.392,84.88333333,2.75,14.24,102.69,295,2.5
4.29,0,0.01,19.23333333,18.6595,85.26666667,3.183333333,14.24,102.69,295,2.5
4.3,0,0.01,19.36666667,40.85433333,85.08333333,2.166666667,14.24,102.69,295,2.5
4.31,0,0.01,19.95,71.49516667,82.61666667,3.083333333,14.24,102.69,295,2.5
4.32,0,0.01,20.28333333,78.36966667,81.11666667,4.033333333,14.24,102.69,295,2.5
4.33,0,0.01,20.55,108.71575,80.775,0.8,14.24,102.69,295,2.5
4.34,0,0.01,21.26666667,166.3635,78.81666667,2.866666667,14.24,102.69,295,2.5
4.35,0,0.01,21.93333333,161.2568333,76.55,4.316666667,14.24,102.69,295,2.5
4.36,0,0.01,22,152.811,76.66666667,3.783333333,14.24,102.69,295,2.5
4.37,0,0.01,23.28333333,339.798,72.48333333,5.333333333,14.24,102.69,295,2.5
4.38,0,0.01,23.7,337.8338333,71.86666667,3.116666667,14.24,102.69,295,2.5
4.39,0,0.01,24.41666667,450.1833333,69.51666667,6.583333333,14.24,102.69,295,2.5
4.4,0,0.01,24.65,381.2413333,68.81666667,6.083333333,14.24,102.69,295,2.5
4.41,0,0.01,24.925,424.551,68.6,5.325,14.24,102.69,295,2.5
4.42,0,0.01,25.53333333,492.609,66.18333333,6.533333333,14.24,102.69,295,2.5
4.43,0,0.01,26.1,516.375,64.66666667,5.233333333,14.24,102.69,295,2.5
4.44,0,0.01,26.64444444,563.8342222,61.54444444,7.255555556,14.24,102.69,295,2.5
4.45,0,0.01,27.62222222,579.8693333,59.47777778,4.211111111,14.24,102.69,295,2.5
4.46,0,0.01,28.06666667,615.6097778,58.24444444,3.788888889,14.24,102.69,295,2.5
4.47,0,0.01,28.48888889,632.9936667,57.28888889,5.188888889,14.24,102.69,295,2.5
4.48,0,0.01,28.58888889,616.2691111,57.17777778,4.088888889,14.24,102.69,295,2.5
4.49,0,0.01,28.85,652.368,56.43333333,6,14.24,102.69,295,2.5
4.5,0,0.01,29.12222222,605.0243333,55.36666667,4.966666667,14.24,102.69,295,2.5
4.51,0,0.01,29.25555556,564.7018889,54.72222222,4.922222222,14.24,102.69,295,2.5
4.52,0,0.01,29.42222222,606.3257778,53.53333333,3.955555556,14.24,102.69,295,2.5
4.53,0,0.01,30.16666667,646.8232222,52.5,4.388888889,14.24,102.69,295,2.5
4.54,0,0.01,29.94444444,562.785,52.21111111,6.211111111,14.24,102.69,295,2.5
4.55,0,0.01,30.22222222,623.7135556,51.54444444,4.822222222,14.24,102.69,295,2.5
4.56,0,0.01,30.25555556,498.6721111,50.93333333,5.511111111,14.24,102.69,295,2.5
4.57,0,0.01,30.8,534.8635556,50.27777778,4.233333333,14.24,102.69,295,2.5
4.58,0,0.01,30.9,548.5526667,49.31666667,5.616666667,14.24,102.69,295,2.5
4.59,0,0.01,30.7,430.6784444,49.86666667,4.788888889,14.24,102.69,295,2.5
4.6,0,0.01,30.55555556,393.1466667,49.98888889,3.277777778,14.24,102.69,295,2.5
4.61,0,0.01,31.05555556,434.0117778,49.23333333,5.455555556,14.24,102.69,295,2.5
4.62,0,0.01,30.8,314.6185556,48.93333333,4.088888889,14.24,102.69,295,2.5
4.63,0,0.01,31.12222222,373.1234444,48.64444444,3.777777778,14.24,102.69,295,2.5
4.64,0,0.01,30.83333333,351.3455556,48.48888889,5.355555556,14.24,102.69,295,2.5
4.65,0,0.01,30.77777778,335.0995556,48.17777778,6.588888889,14.24,102.69,295,2.5
4.66,0,0.01,30.55,266.8071667,49.11666667,4.683333333,14.24,102.69,295,2.5
4.67,0,0.01,30.75555556,249.4574444,48.45555556,2.577777778,14.24,102.69,295,2.5
4.68,0,0.01,30.37777778,252.9196667,48.91111111,3.055555556,14.24,102.69,295,2.5
4.69,0,0.01,30.66666667,200.6126667,48.22222222,2.977777778,14.24,102.69,295,2.5
4.7,0,0.01,29.5,122.9546667,51.32222222,3.544444444,14.24,102.69,295,2.5
4.71,0,0.01,28.64444444,81.36044444,53.2,4.2,14.24,102.69,295,2.5
4.72,0,0.01,28.9,60.22677778,53.36666667,1.111111111,14.24,102.69,295,2.5
4.73,0,0.01,28.11111111,24.66911111,57.1,1.511111111,14.24,102.69,295,2.5
4.74,0,0.01,27.06666667,11.5885,59.51666667,2.266666667,14.24,102.69,295,2.5
4.75,0,0.01,26.43333333,6.213777778,61.67777778,1.544444444,14.24,102.69,295,2.5
4.76,0,0.01,25.82222222,3.594777778,64.02222222,1.655555556,14.24,102.69,295,2.5
4.77,0,0.01,25.4,3.202,65.24444444,2.511111111,14.24,102.69,295,2.5
4.78,0,0.01,24.92222222,2.940111111,66.87777778,1.966666667,14.24,102.69,295,2.5
4.79,0,0.01,24.57777778,3.725777778,68.27777778,2.022222222,14.24,102.69,295,2.5
4.8,0,0.01,24.28888889,3.725666667,69.06666667,2.688888889,14.24,102.69,295,2.5
4.81,0,0.01,24.1,3.725666667,69.18888889,2.766666667,14.24,102.69,295,2.5
4.82,0,0.01,23.84444444,3.463888889,69.45555556,1.611111111,14.24,102.69,295,2.5
4.83,0,0.01,23.75,3.005666667,69.38333333,1.566666667,14.24,102.69,295,2.5
4.84,0,0.01,23.55555556,2.416333333,69.83333333,1.4,14.24,102.69,295,2.5
4.85,0,0.01,23.25555556,3.071111111,70.8,1.077777778,14.24,102.69,295,2.5
4.86,0,0.01,23.02222222,3.856777778,71.8,1.322222222,14.24,102.69,295,2.5
4.87,0,0.01,22.85555556,3.202111111,72.54444444,1.911111111,14.24,102.69,295,2.5
4.88,0,0.01,22.68888889,3.856777778,73.17777778,0.955555556,14.24,102.69,295,2.5
4.89,0,0.01,22.45555556,3.987555556,73.48888889,2.166666667,14.24,102.69,295,2.5
4.9,0,0.01,22.43333333,2.547444444,73.45555556,2.366666667,14.24,102.69,295,2.5
4.91,0,0.01,22.35,3.202,73.58333333,0.95,14.24,102.69,295,2.5
4.92,0,0.01,22.16666667,3.071111111,74.02222222,1.111111111,14.24,102.69,295,2.5
4.93,0,0.01,21.84444444,3.071,74.62222222,0.644444444,14.24,102.69,295,2.5
4.94,0,0.01,21.48888889,2.678333333,75.73333333,1.155555556,14.24,102.69,295,2.5
4.95,0,0.01,21.34444444,2.678222222,76.36666667,2.122222222,14.24,102.69,295,2.5
4.96,0,0.01,21.36666667,2.809222222,76.05555556,0.788888889,14.24,102.69,295,2.5
4.97,0,0.01,21.15555556,2.809333333,76.42222222,4.655555556,14.24,102.69,295,2.5
4.98,0,0.01,21.05555556,3.856777778,76.65555556,2.411111111,14.24,102.69,295,2.5
4.99,0,0.01,20.95,3.594833333,77.35,1.816666667,14.24,102.69,295,2.5
5,0,0.01,21.01111111,2.547222222,77.25555556,1.533333333,14.24,102.69,295,2.5
5.01,0,0.01,20.91111111,2.023666667,77.22222222,2.188888889,14.24,102.69,295,2.5
5.02,0,0.01,20.7,2.809333333,77.75555556,2.433333333,14.24,102.69,295,2.5
5.03,0,0.01,20.75555556,3.332777778,77.62222222,3.166666667,14.24,102.69,295,2.5
5.04,0,0.01,20.58888889,2.809333333,77.93333333,1.533333333,14.24,102.69,295,2.5
5.05,0,0.01,20.43333333,2.940111111,78.27777778,2.455555556,14.24,102.69,295,2.5
5.06,0,0.01,20.21111111,2.678333333,78.7,1.855555556,14.24,102.69,295,2.5
5.07,0,0.01,20.06666667,3.463777778,78.82222222,1.655555556,14.24,102.69,295,2.5
5.08,0,0.01,19.86666667,2.023666667,79.35,2.7,14.24,102.69,295,2.5
5.09,0,0.01,19.66666667,3.594888889,79.64444444,2.266666667,14.24,102.69,295,2.5
5.1,0,0.01,19.27777778,2.416333333,80.74444444,2.955555556,14.24,102.69,295,2.5
5.11,0,0.01,19.04444444,3.071,81.67777778,1.288888889,14.24,102.69,295,2.5
5.12,0,0.01,18.93333333,1.892666667,82.17777778,2.288888889,14.24,102.69,295,2.5
5.13,0,0.01,19.04444444,3.071111111,81.51111111,3.888888889,14.24,102.69,295,2.5
5.14,0,0.01,19,3.071,81.3,1.611111111,14.24,102.69,295,2.5
5.15,0,0.01,18.85555556,2.809222222,81.65555556,4.033333333,14.24,102.69,295,2.5
5.16,0,0.01,18.86666667,3.987666667,81.48333333,3.5,14.24,102.69,295,2.5
5.17,0,0.01,18.91111111,3.202,81.3,3.744444444,14.24,102.69,295,2.5
5.18,0,0.01,19,3.202,81.07777778,3.333333333,14.24,102.69,295,2.5
5.19,0,0.01,18.94444444,2.416333333,81.27777778,2.5,14.24,102.69,295,2.5
5.2,0,0.01,18.85555556,3.332888889,81.17777778,2.711111111,14.24,102.69,295,2.5
5.21,0,0.01,18.66666667,3.594888889,81.42222222,3.422222222,14.24,102.69,295,2.5
5.22,0,0.01,18.38888889,2.547333333,82.2,2.488888889,14.24,102.69,295,2.5
5.23,0,0.01,18.24444444,2.940111111,82.52222222,3.466666667,14.24,102.69,295,2.5
5.24,0,0.01,18.18333333,2.612666667,82.7,3.35,14.24,102.69,295,2.5
5.25,0,0.01,18.16666667,3.856666667,82.8,2.366666667,14.24,102.69,295,2.5
5.26,0,0.01,18.05555556,3.856777778,82.83333333,1.688888889,14.24,102.69,295,2.5
5.27,0,0.01,17.84444444,2.940222222,83.41111111,3.122222222,14.24,102.69,295,2.5
5.28,0,0.01,17.82222222,8.661888889,83.16666667,5.255555556,14.24,102.69,295,2.5
5.29,0,0.01,18,19.49888889,82.53333333,2.944444444,14.24,102.69,295,2.5
5.3,0,0.01,18.47777778,40.29922222,81.08888889,4.611111111,14.24,102.69,295,2.5
5.31,0,0.01,19.1,67.98422222,79.36666667,3.433333333,14.24,102.69,295,2.5
5.32,0,0.01,19.91111111,97.74855556,77.61111111,4.588888889,14.24,102.69,295,2.5
5.33,0,0.01,20.61666667,113.9878333,75.83333333,2.9,14.24,102.69,295,2.5
5.34,0,0.01,21.05555556,131.1077778,75,2.688888889,14.24,102.69,295,2.5
5.35,0,0.01,21.81111111,152.8843333,72.63333333,2.855555556,14.24,102.69,295,2.5
5.36,0,0.01,22.15555556,187.6285556,71.71111111,4.411111111,14.24,102.69,295,2.5
5.37,0,0.01,22.92222222,272.2454444,70.37777778,3.133333333,14.24,102.69,295,2.5
5.38,0,0.01,23.75555556,326.5677778,68.23333333,3.255555556,14.24,102.69,295,2.5
5.39,0,0.01,24.51111111,361.1653333,66,5.077777778,14.24,102.69,295,2.5
5.4,0,0.01,24.58888889,355.4303333,65.51111111,5.322222222,14.24,102.69,295,2.5
5.41,0,0.01,25.28333333,435.647,63.46666667,4.583333333,14.24,102.69,295,2.5
5.42,0,0.01,25.98888889,482.3465556,62.01111111,4.266666667,14.24,102.69,295,2.5
5.43,0,0.01,26.88888889,595.4387778,59.22222222,7.677777778,14.24,102.69,295,2.5
5.44,0,0.01,27.17777778,575.5915556,57.97777778,6.888888889,14.24,102.69,295,2.5
5.45,0,0.01,27.62222222,615.8353333,56.03333333,7.311111111,14.24,102.69,295,2.5
5.46,0,0.01,27.71111111,643.1988889,55.64444444,6.688888889,14.24,102.69,295,2.5
5.47,0,0.01,28.32222222,645.1673333,54.01111111,7.144444444,14.24,102.69,295,2.5
5.48,0,0.01,28.77777778,664.3886667,52.16666667,7.5,14.24,102.69,295,2.5
5.49,0,0.01,28.7,685.1273333,51.7,9.45,14.24,102.69,295,2.5
5.5,0,0.01,28.66666667,691.5577778,51.94444444,8.966666667,14.24,102.69,295,2.5
5.51,0,0.01,28.9,666.4565556,50.21111111,5.344444444,14.24,102.69,295,2.5
5.52,0,0.01,29.6,625.0387778,48.8,4.844444444,14.24,102.69,295,2.5
5.53,0,0.01,29.26666667,693.9112222,49.47777778,7.288888889,14.24,102.69,295,2.5
5.54,0,0.01,29.62222222,580.4465556,49.01111111,7.266666667,14.24,102.69,295,2.5
5.55,0,0.01,29.83333333,630.6848889,48.43333333,8.666666667,14.24,102.69,295,2.5
5.56,0,0.01,29.85555556,525.2095556,48.26666667,5.433333333,14.24,102.69,295,2.5
5.57,0,0.01,29.83333333,591.6276667,48.64444444,5.755555556,14.24,102.69,295,2.5
5.58,0,0.01,29.58333333,398.1098333,48.66666667,7.683333333,14.24,102.69,295,2.5
5.59,0,0.01,29.65555556,509.2924444,48.53333333,7.511111111,14.24,102.69,295,2.5
5.6,0,0.01,29.52222222,401.7473333,49.26666667,8.033333333,14.24,102.69,295,2.5
5.61,0,0.01,29.35555556,323.8484444,49.51111111,5.5,14.24,102.69,295,2.5
5.62,0,0.01,28.91111111,289.0076667,50.41111111,7.388888889,14.24,102.69,295,2.5
5.63,0,0.01,29.03333333,279.7535556,50.41111111,5.111111111,14.24,102.69,295,2.5
5.64,0,0.01,28.61111111,245.3108889,51.33333333,6.877777778,14.24,102.69,295,2.5
5.65,0,0.01,28.67777778,234.6172222,51.61111111,4.744444444,14.24,102.69,295,2.5
5.66,0,0.01,28.5,189.1316667,52.3,4.15,14.24,102.69,295,2.5
5.67,0,0.01,28.22222222,173.5414444,52.4,6.344444444,14.24,102.69,295,2.5
5.68,0,0.01,28.18888889,149.3366667,52.55555556,4.1,14.24,102.69,295,2.5
5.69,0,0.01,27.96666667,118.3183333,53.37777778,6.222222222,14.24,102.69,295,2.5
5.7,0,0.01,27.85555556,104.2514444,53.5,2.811111111,14.24,102.69,295,2.5
5.71,0,0.01,27.66666667,75.22166667,53.88888889,3.677777778,14.24,102.69,295,2.5
5.72,0,0.01,27.25555556,42.311,55.84444444,3.444444444,14.24,102.69,295,2.5
5.73,0,0.01,26.4,24.82,58.23333333,2.366666667,14.24,102.69,295,2.5
5.74,0,0.01,25.73333333,13.285,59.41666667,4.7,14.24,102.69,295,2.5
5.75,0,0.01,25.05555556,5.951777778,61.05555556,2.155555556,14.24,102.69,295,2.5
5.76,0,0.01,24.47777778,3.594777778,63.56666667,3.755555556,14.24,102.69,295,2.5
5.77,0,0.01,24.03333333,3.725666667,65.78888889,1.722222222,14.24,102.69,295,2.5
5.78,0,0.01,23.65555556,2.547222222,67.52222222,2.877777778,14.24,102.69,295,2.5
5.79,0,0.01,23.48888889,2.940222222,68.38888889,2.666666667,14.24,102.69,295,2.5
5.8,0,0.01,23.26666667,3.332888889,69.05555556,5.6,14.24,102.69,295,2.5
5.81,0,0.01,23.04444444,3.594777778,69.92222222,3.988888889,14.24,102.69,295,2.5
5.82,0,0.01,22.85555556,3.332888889,70.38888889,4.6,14.24,102.69,295,2.5
5.83,0,0.01,22.73333333,3.594666667,70.51666667,3.65,14.24,102.69,295,2.5
5.84,0,0.01,22.62222222,3.594777778,70.66666667,3.388888889,14.24,102.69,295,2.5
5.85,0,0.01,22.37777778,3.071222222,71.3,3.055555556,14.24,102.69,295,2.5
5.86,0,0.01,22.14444444,3.202,71.96666667,2.955555556,14.24,102.69,295,2.5
5.87,0,0.01,21.95555556,3.332888889,72.17777778,2.855555556,14.24,102.69,295,2.5
5.88,0,0.01,21.78888889,2.416444444,72.42222222,1.355555556,14.24,102.69,295,2.5
5.89,0,0.01,21.61111111,2.285555556,73.11111111,2.877777778,14.24,102.69,295,2.5
5.9,0,0.01,21.47777778,2.809111111,73.74444444,1.877777778,14.24,102.69,295,2.5
5.91,0,0.01,21.3,3.3985,73.45,4.4,14.24,102.69,295,2.5
5.92,0,0.01,21.04444444,3.725777778,74.92222222,3.533333333,14.24,102.69,295,2.5
5.93,0,0.01,20.97777778,3.856666667,74.91111111,4.588888889,14.24,102.69,295,2.5
5.94,0,0.01,21,2.940111111,74.04444444,3.411111111,14.24,102.69,295,2.5
5.95,0,0.01,20.81111111,3.202111111,74.04444444,5.733333333,14.24,102.69,295,2.5
5.96,0,0.01,20.63333333,2.940111111,74.04444444,2.622222222,14.24,102.69,295,2.5
5.97,0,0.01,20.46666667,3.463888889,74.34444444,3.522222222,14.24,102.69,295,2.5
5.98,0,0.01,20.25555556,3.333,74.68888889,4.833333333,14.24,102.69,295,2.5
5.99,0,0.01,20.15,2.416333333,74.53333333,4.216666667,14.24,102.69,295,2.5
6,0,0.01,20.03333333,3.071,74.98888889,2.655555556,14.24,102.69,295,2.5
